after,distnoab,timetorecid,traffcoc,ban,age,black,male,totalyearssentenced,prioroffensenumber,countoffenses,anyrecid,finrecidany,nonfinrecidany
1,2469,,0,1,33,1,1,3,1,1,0,0,0
1,1112,,0,1,25,0,1,10,0,1,0,0,0
1,3708,,1,1,35,0,1,3,1,1,0,0,0
1,1868,,0,1,32,0,1,2.3287671,0,1,0,0,0
0,-133,,1,1,62,1,1,5,0,3,0,0,0
1,4516,,1,1,39,0,1,3,0,1,0,0,0
1,2429,571,0,1,47,0,1,4,1,2,1,1,0
1,4240,,0,1,52,0,1,6.90137,2,1,0,0,0
1,3370,,0,1,22,0,1,3,0,1,0,0,0
1,4837,,0,1,57,0,0,4,0,1,0,0,0
1,5336,,0,1,24,1,1,4,1,2,0,0,0
1,1532,,1,1,19,0,1,3.4931507,0,1,0,0,0
1,1526,,1,1,27,1,1,6,0,1,0,0,0
1,2947,203,1,1,22,1,1,5,1,3,1,1,0
1,2118,128,0,1,37,0,1,5,1,2,1,1,0
1,3304,,0,1,33,0,1,6,0,5,0,0,0
1,5921,,1,1,23,0,1,1.0027397,0,1,0,0,0
1,1118,1141,1,1,31,1,1,5,0,5,1,1,0
1,2197,,0,1,30,0,1,1.2465754,0,1,0,0,0
1,1532,,0,1,21,0,1,3,0,2,0,0,0
1,1951,361,0,1,35,0,1,10,0,1,1,1,0
1,4052,,0,1,43,0,1,7,1,1,0,0,0
1,1013,,1,1,48,0,1,15,0,1,0,0,0
1,3113,,1,1,20,1,1,.89041096,0,1,0,0,0
1,2148,,1,1,38,0,1,1.4931507,0,1,0,0,0
1,3634,,1,1,32,1,1,4.1643834,0,3,0,0,0
1,1313,,1,1,51,0,1,15,0,1,0,0,0
1,4001,1172,0,1,38,0,0,3.1369863,0,3,1,1,0
1,2078,,1,1,28,0,0,3,0,1,0,0,0
1,4453,,0,1,34,1,1,6,2,1,0,0,0
1,2462,,0,1,26,0,1,3.3287671,0,1,0,0,0
1,1612,,1,1,26,0,1,4,0,1,0,0,0
1,2399,1212,1,1,26,1,1,5,0,1,1,1,0
0,-190,,1,1,24,1,1,2.4931507,0,1,0,0,0
1,3674,,0,1,34,1,1,3,1,2,0,0,0
1,5359,,0,1,21,0,1,3,0,2,0,0,0
1,4828,,0,1,34,0,1,3,1,3,0,0,0
1,1747,,1,1,23,1,1,4.1643834,0,3,0,0,0
1,2247,,1,1,43,0,1,3,0,2,0,0,0
1,3938,,0,1,23,0,1,3,0,1,0,0,0
1,4186,,0,1,35,0,1,5,0,1,0,0,0
1,2982,2263,1,1,35,1,1,3,0,1,1,1,0
1,3486,,0,1,22,0,1,3,0,1,0,0,0
1,1402,2422,1,1,27,1,1,4.0246577,0,1,1,1,0
1,5400,,1,1,37,1,1,3,1,2,0,0,0
1,3604,,0,1,42,0,0,5,0,2,0,0,0
1,367,,1,1,42,1,1,1.7397261,0,2,0,0,0
1,3504,,0,1,57,1,1,8,0,1,0,0,0
1,3135,,0,1,45,0,1,7,0,2,0,0,0
1,2007,2866,0,1,24,0,1,3,0,1,1,1,0
1,1117,,1,1,28,0,1,3,0,2,0,0,0
1,2511,,0,1,61,0,1,2,0,1,0,0,0
1,6089,,0,1,35,0,1,2.0821917,0,1,0,0,0
1,286,,1,1,40,0,1,1.7397261,0,1,0,0,0
1,738,650,1,1,30,0,1,3,2,1,1,0,1
1,210,2802,1,1,26,1,1,2.9041095,2,3,1,1,0
1,4048,1332,1,1,37,1,1,3,3,4,1,0,1
1,3247,,0,1,51,0,1,3,0,2,0,0,0
1,4526,,0,1,30,0,1,2,0,1,0,0,0
1,4865,,0,1,29,0,0,1.4931507,0,4,0,0,0
1,4535,,0,1,30,0,1,3,0,1,0,0,0
1,5851,,1,1,30,0,1,3,0,1,0,0,0
1,4834,,0,1,39,0,1,1.0027397,0,1,0,0,0
1,530,,1,1,23,0,1,3,0,2,0,0,0
1,4715,,0,1,28,0,1,4.5972605,0,3,0,0,0
1,5985,,1,1,29,1,1,1.1643835,0,2,0,0,0
1,4730,,0,1,45,1,1,3,1,1,0,0,0
1,1358,,1,1,26,0,1,6.4931507,0,2,0,0,0
1,289,,1,1,20,1,0,4,0,1,0,0,0
1,481,,0,1,18,0,1,7.468493,0,1,0,0,0
1,4897,,0,1,39,0,0,3.0575342,0,2,0,0,0
1,5015,,0,1,35,0,1,3,0,1,0,0,0
1,972,,1,1,43,1,1,5,0,2,0,0,0
1,5459,,0,1,26,0,1,3,0,1,0,0,0
1,5177,,0,1,52,0,1,4,0,1,0,0,0
1,923,,0,1,36,0,1,1,0,1,0,0,0
1,284,199,1,1,24,1,1,3.8027396,0,5,1,1,0
1,4711,,0,1,26,0,1,3,0,1,0,0,0
1,3962,,0,1,27,0,1,3,0,2,0,0,0
1,3673,,0,1,33,0,1,5,0,1,0,0,0
1,1547,,1,1,32,0,1,3,0,1,0,0,0
1,5032,,0,1,30,0,1,3,0,2,0,0,0
1,3524,,1,1,47,0,1,5,0,1,0,0,0
1,1026,,1,1,25,1,1,1.0027397,0,1,0,0,0
1,5521,,0,1,36,0,1,3,0,1,0,0,0
1,4637,,0,1,49,0,0,3,0,2,0,0,0
1,4586,,0,1,21,0,1,5.2849317,0,3,0,0,0
1,2833,,1,1,31,1,1,3,2,3,0,0,0
1,5009,,0,1,30,1,1,3.3506849,0,2,0,0,0
1,4751,,0,1,36,0,1,7,0,1,0,0,0
1,61,,1,1,31,1,1,2.4931507,0,2,0,0,0
1,2846,1214,1,1,32,1,1,7,1,1,1,0,1
1,4121,,1,1,28,1,0,3,0,1,0,0,0
1,1799,,0,1,33,1,1,3,0,5,0,0,0
1,1686,,1,1,16,1,1,8,0,5,0,0,0
1,4760,,0,1,37,0,1,6,1,2,0,0,0
1,3625,1163,0,1,37,0,1,5,1,2,1,1,0
1,5719,,0,1,51,0,1,3,0,2,0,0,0
1,3982,,0,1,29,0,0,1.2465754,0,1,0,0,0
1,3917,,0,1,51,1,1,6,0,2,0,0,0
1,3736,,1,1,54,0,1,3,0,1,0,0,0
1,2308,,1,1,72,0,1,4,0,2,0,0,0
1,2525,,0,1,32,0,1,10,2,1,0,0,0
1,1897,,1,1,69,1,1,3,0,1,0,0,0
1,1043,,1,1,21,1,1,2.1479452,0,1,0,0,0
1,4995,,0,1,53,1,1,4,1,2,0,0,0
1,2310,2375,0,1,23,0,1,4.128767,0,1,1,1,0
1,5064,,0,1,53,0,0,2,0,1,0,0,0
1,1643,,1,1,60,1,1,7,1,1,0,0,0
1,5177,,1,1,50,0,0,3,0,1,0,0,0
1,4416,,1,1,29,1,1,5,1,1,0,0,0
1,3415,392,1,1,23,1,1,3,0,2,1,1,0
1,5235,,0,1,58,0,1,3,0,1,0,0,0
1,2335,,0,1,33,0,1,3,0,1,0,0,0
1,5277,,0,1,25,0,1,2.4931507,0,2,0,0,0
1,4619,,1,1,33,1,1,3,0,2,0,0,0
0,-161,803,0,1,27,0,1,3,0,1,1,1,0
1,4955,,0,1,57,0,1,3,1,1,0,0,0
1,3507,,1,1,44,1,1,3,0,1,0,0,0
1,3529,,1,1,24,1,1,5.210959,0,1,0,0,0
1,1705,134,1,1,24,0,1,3.369863,0,2,1,0,1
1,4078,,0,1,53,0,1,2.4931507,0,1,0,0,0
1,937,578,1,1,59,0,1,3.3287671,2,1,1,1,0
1,1682,,1,1,25,1,0,3.4931507,0,1,0,0,0
1,4915,,0,1,41,0,1,3,0,2,0,0,0
0,-219,,1,1,32,1,1,10,0,1,0,0,0
1,2656,,1,1,49,0,1,3,0,2,0,0,0
1,3123,233,0,1,28,1,1,2,1,1,1,0,1
1,3905,,1,1,28,1,1,7,0,1,0,0,0
1,1566,,1,1,48,1,1,2,0,2,0,0,0
1,247,,0,1,40,0,1,7,0,1,0,0,0
1,3085,,1,1,29,1,1,3,1,2,0,0,0
1,4484,,1,1,30,1,1,3,2,1,0,0,0
0,-292,,1,1,23,1,0,5.369863,0,1,0,0,0
1,3667,,1,1,53,1,1,6.547945,2,2,0,0,0
1,1333,,1,1,20,0,1,10,0,3,0,0,0
0,-64,,0,1,27,1,1,1.0027397,0,4,0,0,0
1,2790,69,1,1,31,1,1,5,4,1,1,1,0
0,-182,,1,1,26,0,0,4,0,3,0,0,0
1,4589,,0,1,33,0,1,7,1,2,0,0,0
1,3160,,1,1,25,0,1,4,0,1,0,0,0
1,5830,,0,1,22,0,1,3,0,2,0,0,0
1,2434,,0,1,56,0,0,2,0,2,0,0,0
1,4131,,0,1,31,0,1,3.3589041,0,1,0,0,0
1,5543,,0,1,29,0,1,3,1,4,0,0,0
1,50,1937,1,1,34,1,1,7.5753427,1,1,1,1,0
1,3389,,1,1,29,1,1,10,2,3,0,0,0
1,2931,,0,1,32,0,1,1.4931507,0,2,0,0,0
1,1379,,1,1,51,0,1,7,0,1,0,0,0
1,6043,,0,1,51,0,1,3,1,2,0,0,0
1,3136,,0,1,30,1,1,3,0,2,0,0,0
1,1226,,1,1,29,1,1,4,0,1,0,0,0
1,5038,,0,1,22,0,1,3.4931507,1,1,0,0,0
1,4374,,1,1,37,0,1,7.3287673,1,1,0,0,0
1,6158,,0,1,33,0,1,15,1,4,0,0,0
1,2021,,1,1,37,1,1,7,0,1,0,0,0
1,5641,,0,1,59,0,1,3,1,1,0,0,0
1,4640,,0,1,30,0,1,3,0,1,0,0,0
1,1053,,1,1,33,1,1,3,1,1,0,0,0
1,4163,,1,1,19,1,0,1.0027397,0,1,0,0,0
1,2628,1196,1,1,23,1,1,3,0,1,1,0,1
1,468,162,0,1,19,0,1,3.3287671,0,3,1,0,1
1,3483,,1,1,29,1,1,3,0,2,0,0,0
1,4483,,0,1,29,0,1,3,0,1,0,0,0
1,4228,,0,1,39,1,1,3,2,1,0,0,0
1,3987,,1,1,47,0,1,8,0,2,0,0,0
1,5303,,0,1,58,0,1,3,0,2,0,0,0
1,4308,,1,1,35,1,1,3,1,2,0,0,0
1,4246,,1,1,56,0,1,5,0,5,0,0,0
1,2442,,0,1,58,0,1,3.4684932,0,2,0,0,0
1,827,,1,1,49,1,1,5,0,1,0,0,0
1,2595,,0,1,34,0,1,7,1,2,0,0,0
1,2212,2642,1,1,27,0,0,3,0,1,1,0,1
1,2994,,1,1,29,0,1,3,0,2,0,0,0
1,4787,,0,1,58,0,1,5,3,2,0,0,0
1,2226,,1,1,22,1,1,1.4931507,0,1,0,0,0
1,2814,,0,1,66,0,1,1.4931507,0,1,0,0,0
1,3749,,0,1,29,0,1,5,0,2,0,0,0
1,4254,,1,1,34,0,1,1.0027397,0,1,0,0,0
1,4241,,0,1,56,1,0,3,0,1,0,0,0
1,3520,,0,1,22,0,1,3,0,1,0,0,0
1,1559,3199,0,1,23,0,1,4.161644,0,5,1,0,1
1,4435,,0,1,25,0,1,3.419178,0,4,0,0,0
1,2112,,0,1,24,0,0,3,0,1,0,0,0
1,1841,,0,1,25,0,1,2.4931507,0,1,0,0,0
1,790,,0,1,47,0,1,6,0,1,0,0,0
1,3715,91,1,1,20,0,1,3,0,1,1,0,1
1,5639,,1,1,27,0,1,3.3287671,1,3,0,0,0
1,4893,,1,1,38,0,1,1.4931507,0,1,0,0,0
1,1204,,0,1,33,0,1,3,0,2,0,0,0
1,2065,380,0,1,20,1,1,2,0,4,1,0,1
1,1652,,1,1,27,0,1,3,0,1,0,0,0
1,3193,,0,1,28,0,1,3,0,1,0,0,0
1,743,,1,1,29,1,1,8,0,1,0,0,0
1,4659,,1,1,51,1,1,3,0,1,0,0,0
1,1663,,1,1,54,0,1,15,0,1,0,0,0
1,4420,,1,1,28,1,1,3,0,2,0,0,0
1,1841,1545,1,1,27,1,1,1.9753425,0,1,1,0,1
1,2604,,1,1,38,0,1,1.0027397,0,1,0,0,0
1,5109,,0,1,54,1,0,3.3945205,2,2,0,0,0
1,2421,,0,1,25,0,1,6.5753427,0,1,0,0,0
1,5618,,0,1,41,0,1,2.9041095,1,2,0,0,0
1,2630,,1,1,33,0,1,5.0082192,0,2,0,0,0
1,4115,,0,1,29,0,1,7,0,1,0,0,0
1,683,,1,1,28,0,1,3.4931507,0,1,0,0,0
1,2385,,1,1,66,1,1,3,0,2,0,0,0
1,4497,,0,1,48,0,1,3,0,1,0,0,0
1,4401,,1,1,32,1,1,3.4931507,2,1,0,0,0
1,4221,,0,1,36,0,1,3,0,1,0,0,0
1,1656,,1,1,38,0,1,6,0,3,0,0,0
1,4935,,1,1,27,1,1,4.5506849,0,2,0,0,0
1,2429,924,0,1,20,1,1,2,0,1,1,1,0
1,4274,777,0,1,25,1,1,4.3780823,1,7,1,1,0
1,4330,,0,1,28,1,1,4.4931507,0,2,0,0,0
1,5354,,0,1,28,0,1,3,0,2,0,0,0
1,2698,250,0,1,38,0,1,10,2,4,1,1,0
1,3825,,0,1,57,0,0,5,0,3,0,0,0
1,4695,,0,1,43,0,0,2.419178,0,2,0,0,0
1,5122,,0,1,39,1,1,5,2,1,0,0,0
1,3148,,1,1,22,1,1,5.821918,0,3,0,0,0
1,3450,,0,1,23,1,1,7,0,4,0,0,0
1,3653,,0,1,36,0,1,3,0,2,0,0,0
1,4316,,0,1,39,0,0,3.2602739,0,3,0,0,0
1,1967,,1,1,26,0,1,1.7397261,0,1,0,0,0
1,2482,1960,0,1,20,0,1,2,0,1,1,1,0
1,5575,,0,1,28,1,1,4,1,2,0,0,0
1,1474,,0,1,26,0,1,7,0,1,0,0,0
1,5457,,1,1,30,0,1,3.0876713,0,2,0,0,0
1,5542,,1,1,59,1,1,4,7,1,0,0,0
1,3590,,0,1,49,0,0,3,0,1,0,0,0
1,3640,,0,1,26,0,1,5,0,2,0,0,0
1,4942,,0,1,49,0,1,1.4931507,0,2,0,0,0
1,4175,252,0,1,28,0,1,2,0,2,1,0,1
1,4318,,1,1,22,1,1,3,0,2,0,0,0
1,1358,,0,1,25,0,1,3,0,1,0,0,0
1,979,,1,1,24,1,1,3,0,2,0,0,0
1,2083,,0,1,25,0,1,3,0,1,0,0,0
1,3522,,1,1,20,0,1,4,0,1,0,0,0
1,3603,,1,1,50,0,1,3,0,1,0,0,0
1,5530,,0,1,49,0,0,5.1643834,0,1,0,0,0
1,1978,,1,1,46,0,1,4,1,2,0,0,0
1,1736,819,1,1,22,0,0,1.0027397,0,2,1,0,1
1,3301,1742,1,1,30,1,1,3,0,1,1,0,1
1,2673,,0,1,32,0,1,5,3,7,0,0,0
1,3485,,0,1,44,0,1,3,0,4,0,0,0
1,5292,,0,1,30,0,0,3,0,1,0,0,0
1,873,,1,1,22,1,1,5.0082192,0,2,0,0,0
1,384,,1,1,32,1,0,2.8876712,0,1,0,0,0
1,2906,,1,1,24,1,1,5,0,1,0,0,0
1,6033,,0,1,20,1,1,1.4931507,0,2,0,0,0
0,-24,,1,1,29,1,1,5,0,1,0,0,0
1,2180,217,0,1,29,0,0,3,0,2,1,0,1
1,5086,,0,1,41,0,0,2,0,1,0,0,0
1,5018,,0,1,24,0,0,2.4931507,0,1,0,0,0
1,2124,,0,1,44,0,1,3.4931507,0,4,0,0,0
1,4540,,1,1,32,0,1,1.4931507,0,2,0,0,0
1,3283,,1,1,21,0,1,2,0,1,0,0,0
1,1923,,0,1,42,0,1,1.4931507,1,1,0,0,0
1,2246,1335,0,1,22,0,1,3.1972604,0,2,1,1,0
1,4101,,0,1,21,0,1,2.4931507,0,2,0,0,0
1,3691,,1,1,20,0,1,6,0,3,0,0,0
1,2961,,1,1,44,1,1,5.8273973,0,2,0,0,0
1,4164,,0,1,42,0,1,5,0,1,0,0,0
1,4039,,0,1,28,0,1,3,0,2,0,0,0
1,4898,,0,1,33,0,1,3,0,2,0,0,0
1,4517,,0,1,32,1,1,6,0,2,0,0,0
1,3491,,1,1,31,1,1,3,0,1,0,0,0
1,3688,,0,1,51,0,1,10,4,1,0,0,0
1,4684,,1,1,23,1,1,3,0,1,0,0,0
1,5617,,1,1,25,0,1,3.8219178,0,3,0,0,0
1,4026,,1,1,25,0,1,3,0,2,0,0,0
1,4994,,0,1,33,1,0,1.4931507,0,1,0,0,0
1,1806,366,1,1,21,0,1,3,0,4,1,0,1
1,4239,,0,1,54,0,1,3,0,1,0,0,0
1,4446,,0,1,25,0,1,5,0,2,0,0,0
1,2042,,1,1,23,0,1,3.6575344,0,1,0,0,0
1,3571,,1,1,50,1,1,4,3,1,0,0,0
1,2159,,0,1,25,0,1,3,0,1,0,0,0
1,3651,,1,1,37,1,1,3,2,1,0,0,0
1,4873,,0,1,40,1,1,3.2465754,1,2,0,0,0
1,3989,842,0,1,27,0,0,3,0,2,1,1,0
1,2192,,0,1,48,0,0,3,0,1,0,0,0
1,2545,,0,1,33,0,1,3,0,2,0,0,0
1,4855,,0,1,39,1,1,2,0,1,0,0,0
1,2833,134,0,1,32,0,1,3,0,2,1,1,0
1,4290,,1,1,37,1,1,1.7397261,0,1,0,0,0
1,4828,,0,1,25,1,1,3,1,1,0,0,0
0,-73,,1,1,27,1,1,5,0,1,0,0,0
1,3588,,0,1,31,0,1,3,1,2,0,0,0
1,3662,1218,0,1,23,0,1,2.5424657,0,2,1,0,1
1,4022,239,1,1,24,1,1,4,1,1,1,0,1
1,2849,,1,1,39,1,1,6,1,1,0,0,0
1,4316,,0,1,38,0,1,1.4931507,0,1,0,0,0
1,3286,740,0,1,30,0,1,3.3287671,0,2,1,1,0
1,4917,,0,1,36,0,1,3,0,2,0,0,0
1,6313,,0,1,33,0,0,1.0027397,0,1,0,0,0
1,1987,,1,1,46,0,0,3,0,1,0,0,0
1,2917,,1,1,26,1,1,3,0,2,0,0,0
1,2012,,0,1,39,1,1,3,0,2,0,0,0
1,2384,,0,1,27,0,1,4,0,1,0,0,0
1,1879,,0,1,35,0,1,5.920548,1,1,0,0,0
1,4541,,1,1,27,1,1,6,1,2,0,0,0
1,845,,0,1,55,0,1,3,0,1,0,0,0
1,3758,,0,1,25,0,1,1.4109589,0,1,0,0,0
1,2811,,0,1,47,0,1,8,0,1,0,0,0
1,5213,,1,1,34,0,1,3,0,1,0,0,0
1,1958,,0,1,51,0,1,1.4931507,0,1,0,0,0
1,5368,345,1,1,57,1,1,3,3,1,1,0,1
1,4002,,0,1,46,0,1,7,0,1,0,0,0
1,4368,,0,1,62,0,1,3,0,1,0,0,0
1,100,3992,0,1,27,0,1,3,1,1,1,1,0
1,221,,1,1,26,0,1,15,0,2,0,0,0
1,2253,,0,1,46,0,1,5.821918,0,2,0,0,0
1,4988,,0,1,26,0,1,4,1,1,0,0,0
1,5550,168,1,1,28,1,1,3,1,1,1,1,0
1,1575,,0,1,49,1,1,2.4931507,1,2,0,0,0
1,3937,,0,1,28,0,1,7,0,2,0,0,0
1,5396,,0,1,35,0,1,2,0,2,0,0,0
1,3477,,0,1,29,0,1,1.4931507,0,2,0,0,0
1,5156,310,0,1,26,0,1,3,1,1,1,1,0
1,524,,0,1,38,0,1,10,1,2,0,0,0
1,459,,1,1,21,1,1,15,0,1,0,0,0
1,2295,,1,1,45,0,0,6,0,2,0,0,0
1,3917,,0,1,45,0,1,3,0,2,0,0,0
1,2800,1788,1,1,44,0,1,3,0,1,1,0,1
1,617,,1,1,51,0,1,2.5424657,0,3,0,0,0
1,987,,1,1,22,0,1,3,0,2,0,0,0
1,3003,,0,1,37,0,1,3,0,2,0,0,0
1,1404,,1,1,41,0,1,10,1,1,0,0,0
1,2539,,1,1,27,1,1,7,0,1,0,0,0
1,898,,1,1,27,1,1,10,3,3,0,0,0
1,942,,0,1,32,0,1,2.9041095,0,6,0,0,0
1,3298,,1,1,21,0,1,1.7013699,0,1,0,0,0
1,1699,,0,1,25,0,1,5,0,1,0,0,0
1,385,,1,1,41,1,1,4.049315,0,2,0,0,0
1,934,,1,1,31,0,1,1.4931507,0,1,0,0,0
1,4297,,1,1,20,0,1,.9041096,0,2,0,0,0
1,2915,,1,1,50,0,1,4.1863012,0,1,0,0,0
1,5508,,0,1,53,0,1,4,0,2,0,0,0
1,2218,,0,1,24,0,1,3,0,1,0,0,0
1,1418,,1,1,23,0,1,5,0,2,0,0,0
1,1673,,1,1,17,1,1,3.4931507,0,1,0,0,0
1,1746,,0,1,59,0,1,1.7534246,0,2,0,0,0
1,3806,,0,1,48,0,1,3,0,1,0,0,0
1,2099,,1,1,43,0,1,7,0,1,0,0,0
1,2019,,1,1,47,1,1,2.4931507,0,4,0,0,0
1,5928,,0,1,30,0,1,1.6575342,0,2,0,0,0
1,2097,,0,1,24,0,0,3,0,1,0,0,0
1,4539,,0,1,40,0,0,1.4931507,0,1,0,0,0
1,1188,,0,1,24,0,1,1.0027397,0,2,0,0,0
1,2715,,1,1,30,0,0,3.1369863,0,1,0,0,0
1,4597,,0,1,28,1,1,3,0,2,0,0,0
1,587,248,1,1,22,1,1,6.821918,0,1,1,1,0
1,3107,,0,1,28,1,1,3,1,1,0,0,0
1,591,,1,1,43,0,1,2.4931507,0,1,0,0,0
1,1773,,0,1,26,0,1,1.0027397,0,1,0,0,0
1,2939,,0,1,27,1,1,10,1,4,0,0,0
1,1936,,0,1,25,0,1,1.0027397,0,1,0,0,0
1,5359,,0,1,51,1,1,2,1,1,0,0,0
1,4666,,0,1,46,1,1,3,0,2,0,0,0
1,214,,1,1,30,0,1,1.2465754,0,2,0,0,0
1,1839,,1,1,25,0,1,5,0,1,0,0,0
1,2439,,0,1,32,0,1,7,0,1,0,0,0
1,2895,1252,0,1,29,0,1,3,1,1,1,1,0
1,4884,,1,1,44,0,1,1.4931507,0,1,0,0,0
1,5122,,0,1,36,0,0,5,0,2,0,0,0
1,46,,0,1,25,0,1,8,0,1,0,0,0
1,5137,,0,1,26,1,1,3.4931507,0,1,0,0,0
1,3318,,1,1,42,1,1,10,3,2,0,0,0
1,5000,,1,1,22,0,1,2,0,1,0,0,0
1,1571,521,0,1,34,0,1,5,0,4,1,1,0
1,5198,,0,1,43,0,0,3,0,1,0,0,0
1,4130,,1,1,28,0,1,2,0,2,0,0,0
1,5314,,0,1,38,0,0,4.5232878,0,2,0,0,0
1,4484,,0,1,30,0,1,7,0,1,0,0,0
1,2883,,0,1,36,0,1,1.0027397,0,1,0,0,0
1,1918,,0,1,33,0,0,1.0821918,0,2,0,0,0
1,4245,,1,1,22,1,1,4.4931507,0,1,0,0,0
1,4127,,1,1,33,0,0,4,0,1,0,0,0
1,4404,,0,1,28,0,1,3,0,2,0,0,0
1,4134,,1,1,55,0,1,3.4931507,0,3,0,0,0
1,3686,,0,1,33,0,1,2,0,1,0,0,0
1,4981,,0,1,28,0,0,2,0,1,0,0,0
1,4697,,0,1,25,0,1,5,0,4,0,0,0
1,2673,,1,1,51,0,1,2,0,1,0,0,0
1,1880,,0,1,26,0,1,7.7397261,1,2,0,0,0
1,902,,1,1,24,1,1,2.2465754,0,1,0,0,0
1,4590,,0,1,20,0,1,2,0,1,0,0,0
1,2708,,1,1,40,0,0,3,0,1,0,0,0
1,3877,,0,1,34,1,1,3,0,2,0,0,0
1,4661,,1,1,26,0,1,3,0,2,0,0,0
1,5173,,0,1,41,0,0,3.2219179,0,2,0,0,0
1,2527,,0,1,26,0,1,7,0,1,0,0,0
1,3686,,0,1,36,0,1,2,0,1,0,0,0
1,2199,,0,1,35,0,1,3,0,1,0,0,0
1,4185,,1,1,22,1,1,3,0,2,0,0,0
1,2747,,0,1,26,1,1,3,0,2,0,0,0
1,1740,,1,1,29,0,0,6,0,3,0,0,0
1,1617,,1,1,24,0,1,1.2465754,0,2,0,0,0
1,3463,,0,1,23,1,1,3,0,1,0,0,0
1,5453,,0,1,29,0,1,3,0,1,0,0,0
0,-226,4598,1,1,20,0,1,2.3287671,0,1,1,0,1
1,1861,,0,1,47,0,1,25,0,4,0,0,0
1,424,437,0,1,33,0,1,4,0,2,1,1,0
1,4757,,0,1,19,1,1,3.4931507,0,1,0,0,0
1,3026,,1,1,30,1,1,3.1643836,0,1,0,0,0
1,4154,,0,1,44,0,0,8,0,1,0,0,0
1,4043,,1,1,24,0,1,3,0,1,0,0,0
1,3555,,0,1,30,0,1,1.3287672,0,2,0,0,0
1,4136,,0,1,24,0,0,3,0,1,0,0,0
1,3517,,1,1,31,1,1,3,4,1,0,0,0
1,5040,,1,1,31,1,1,1.0027397,0,2,0,0,0
1,861,,0,1,31,1,1,8,0,1,0,0,0
1,133,,1,1,47,0,1,1.0027397,0,1,0,0,0
1,3623,564,0,1,49,0,1,3,0,1,1,1,0
1,3907,,0,1,38,0,0,4,0,2,0,0,0
0,-95,,1,1,21,1,0,2.8630137,0,1,0,0,0
1,4203,,0,1,28,0,1,1.4931507,0,2,0,0,0
1,1838,1661,0,1,25,0,1,2.4931507,0,1,1,0,1
1,5253,,1,1,26,1,1,3.0383561,0,1,0,0,0
1,3098,,0,1,38,0,1,3.3287671,0,2,0,0,0
1,5564,,0,1,37,0,1,5,0,2,0,0,0
1,601,1003,1,1,34,0,1,1.4931507,1,2,1,1,0
1,2811,,1,1,28,1,1,3,0,1,0,0,0
1,5004,,0,1,25,0,1,3,0,1,0,0,0
1,5388,,0,1,23,0,0,2,0,1,0,0,0
1,4227,,0,1,26,0,1,6,0,1,0,0,0
1,5899,,0,1,61,0,1,3.0630138,0,2,0,0,0
1,5174,,0,1,28,0,1,3.3287671,0,1,0,0,0
1,4339,,0,1,40,1,1,4,1,1,0,0,0
1,4735,,0,1,49,1,1,2.4958904,1,1,0,0,0
1,3974,,0,1,24,0,1,3,0,1,0,0,0
1,4362,,0,1,24,0,1,3,0,2,0,0,0
1,6032,,1,1,31,0,1,2,0,1,0,0,0
1,5474,,0,1,22,1,0,3,0,1,0,0,0
1,6029,,1,1,31,0,1,3,0,1,0,0,0
1,5538,,1,1,63,0,1,5,0,2,0,0,0
0,-260,,1,1,46,1,1,6.3616438,0,2,0,0,0
1,4279,,0,1,24,0,0,1.7397261,0,1,0,0,0
1,5649,,0,1,29,0,1,3.2356164,1,3,0,0,0
1,4470,,0,1,76,0,1,20,0,2,0,0,0
1,3948,,1,1,22,1,1,3.789041,0,2,0,0,0
1,648,,1,1,48,0,1,3,0,1,0,0,0
1,5093,,1,1,35,1,1,3,1,2,0,0,0
1,3554,,1,1,34,1,1,3,2,1,0,0,0
1,4005,,1,1,34,0,1,3,0,1,0,0,0
1,2421,783,1,1,19,1,1,4.0383563,0,4,1,1,0
1,3863,184,0,1,30,0,1,3,0,2,1,0,1
1,1525,,1,1,23,1,1,3,0,1,0,0,0
1,527,,1,1,38,0,1,8,1,2,0,0,0
1,1576,,0,1,35,0,1,3.9041095,2,2,0,0,0
1,2102,,1,1,30,1,1,5.4109588,1,1,0,0,0
1,4807,,1,1,40,1,1,4,3,2,0,0,0
1,802,,1,1,28,1,1,5,0,1,0,0,0
1,2107,,0,1,26,0,1,4,0,1,0,0,0
1,2163,554,1,1,28,0,1,8,1,1,1,1,0
1,3143,,1,1,33,1,1,4,0,3,0,0,0
1,796,,1,1,38,1,1,4.09863,0,1,0,0,0
1,1397,690,0,1,26,0,1,10,0,2,1,0,1
1,2841,301,1,1,46,1,1,4,1,1,1,1,0
1,4847,299,0,1,39,0,1,4.2876711,4,1,1,1,0
1,2753,,0,1,27,0,1,3.7397261,0,1,0,0,0
1,4750,179,0,1,51,1,1,3,0,1,1,1,0
1,413,834,1,1,22,1,1,2.410959,1,2,1,1,0
1,4404,,0,1,38,0,0,3,0,1,0,0,0
1,1305,195,0,1,25,0,1,3,0,3,1,1,0
1,2521,324,0,1,27,0,1,4.4082193,1,2,1,0,1
1,3261,521,1,1,29,1,1,3,0,3,1,1,0
1,4712,,1,1,33,1,1,4,1,2,0,0,0
1,4695,,0,1,46,0,0,2,0,1,0,0,0
1,4875,,0,1,25,0,1,3,0,2,0,0,0
1,3381,,0,1,33,1,1,5,0,1,0,0,0
1,5074,,0,1,20,0,1,1.0082191,0,2,0,0,0
